expend,area,region
250.63,Urban,Northern Uplands
133.24,Urban,Northern Uplands
298.21,Urban,Northern Uplands
277.07,Urban,Northern Uplands
208.07,Urban,Northern Uplands
324.71,Urban,Northern Uplands
146.99,Urban,Northern Uplands
166.3,Urban,Northern Uplands
237.98,Urban,Northern Uplands
262.9,Urban,Northern Uplands
134.61,Urban,Northern Uplands
341.6,Urban,Northern Uplands
280.33,Urban,Northern Uplands
262.68,Urban,Northern Uplands
171.73,Urban,Northern Uplands
175.99,Urban,Northern Uplands
133.09,Urban,Northern Uplands
103.74,Urban,Northern Uplands
366.26,Urban,Northern Uplands
183.65,Urban,Northern Uplands
268.88,Urban,Northern Uplands
331.58,Urban,Northern Uplands
345.8,Urban,Northern Uplands
231.37,Urban,Northern Uplands
143.01,Urban,Northern Uplands
114.84,Urban,Northern Uplands
165.79,Urban,Northern Uplands
116.75,Urban,Northern Uplands
181.08,Urban,Northern Uplands
234.58,Urban,Northern Uplands
215.45,Urban,Northern Uplands
180.35,Urban,Northern Uplands
176.35,Urban,Northern Uplands
243.41,Urban,Northern Uplands
142.42,Urban,Northern Uplands
220.56,Urban,Northern Uplands
195.47,Urban,Northern Uplands
185.18,Urban,Northern Uplands
136.8,Urban,Northern Uplands
134.46,Urban,Northern Uplands
241.86,Urban,Northern Uplands
452.45,Urban,Northern Uplands
105.07,Urban,Northern Uplands
313.37,Urban,Northern Uplands
150.72,Urban,Northern Uplands
347.92,Urban,Northern Uplands
211.45,Urban,Northern Uplands
230.55,Urban,Northern Uplands
196.05,Urban,Northern Uplands
459.2,Urban,Northern Uplands
263.27,Urban,Northern Uplands
185.57,Urban,Northern Uplands
101.99,Rural,Red River Delta
450,Rural,Red River Delta
104.56,Rural,Red River Delta
95.27,Rural,Red River Delta
135.64,Rural,Red River Delta
163.68,Rural,Red River Delta
105.18,Rural,Red River Delta
166.68,Rural,Red River Delta
136.95,Rural,Red River Delta
122.66,Rural,Red River Delta
258.55,Rural,Red River Delta
126.76,Rural,Red River Delta
130.36,Rural,Red River Delta
329.85,Rural,Red River Delta
121.01,Rural,Red River Delta
164.4,Rural,Red River Delta
169.6,Rural,Red River Delta
100.81,Rural,Red River Delta
101.55,Rural,Red River Delta
133.04,Rural,Red River Delta
58.91,Rural,Red River Delta
91.37,Rural,Red River Delta
203.35,Rural,Red River Delta
109.4,Rural,Red River Delta
96.18,Rural,Red River Delta
133.49,Rural,Red River Delta
157.49,Rural,Red River Delta
120.11,Rural,Red River Delta
93.16,Rural,Red River Delta
51.28,Rural,Red River Delta
105.1,Rural,Red River Delta
163.21,Rural,Red River Delta
120.08,Rural,Red River Delta
152.45,Rural,Red River Delta
188.41,Rural,Red River Delta
109.25,Rural,Red River Delta
119.74,Rural,Red River Delta
175.07,Rural,Red River Delta
277.98,Rural,Red River Delta
75.72,Rural,Red River Delta
169.06,Rural,Red River Delta
123.17,Rural,Red River Delta
129.99,Rural,Red River Delta
98.01,Rural,Red River Delta
267.07,Rural,Red River Delta
440.81,Rural,Red River Delta
166.45,Rural,Red River Delta
254.31,Rural,Red River Delta
191.47,Rural,Red River Delta
110.24,Rural,Red River Delta
159.99,Rural,Red River Delta
247.18,Rural,Red River Delta
79.69,Rural,Red River Delta
98.81,Rural,Red River Delta
240.93,Rural,Red River Delta
71.65,Rural,Red River Delta
117.08,Rural,Red River Delta
192.97,Rural,Red River Delta
128.94,Rural,Red River Delta
156.16,Rural,Red River Delta
165.98,Rural,Red River Delta
125.24,Rural,Red River Delta
130.69,Rural,Red River Delta
176.03,Rural,Red River Delta
148.49,Rural,Red River Delta
103.51,Rural,Red River Delta
205.79,Rural,Red River Delta
133.85,Rural,Red River Delta
94.54,Rural,Red River Delta
201.67,Rural,Red River Delta
187.73,Rural,Red River Delta
282.94,Rural,Red River Delta
323.7,Rural,Red River Delta
166.53,Rural,Red River Delta
184.91,Rural,Red River Delta
34.48,Rural,Red River Delta
133.36,Rural,Red River Delta
108.27,Rural,Red River Delta
206.24,Rural,Red River Delta
91.69,Rural,Red River Delta
178.02,Rural,Red River Delta
93.41,Rural,Red River Delta
501.65,Rural,Red River Delta
157.44,Rural,Red River Delta
175.34,Rural,Red River Delta
111.01,Rural,Red River Delta
196.3,Rural,Red River Delta
108.98,Rural,Red River Delta
144.69,Rural,Red River Delta
213.27,Rural,Red River Delta
152.62,Rural,Red River Delta
82.54,Rural,Red River Delta
135.28,Rural,Red River Delta
289.24,Rural,Red River Delta
140.73,Rural,Red River Delta
132.93,Rural,Red River Delta
178.38,Rural,Red River Delta
165.21,Rural,Red River Delta
289.17,Rural,Red River Delta
161.57,Rural,Red River Delta
171.26,Rural,Red River Delta
165.94,Rural,Red River Delta
84.21,Rural,Red River Delta
160.59,Rural,Red River Delta
130.77,Rural,Red River Delta
101.95,Rural,Red River Delta
136.09,Rural,Red River Delta
215.82,Rural,Red River Delta
189.47,Rural,Red River Delta
168,Rural,Red River Delta
143.57,Rural,Red River Delta
85.63,Rural,Red River Delta
424.4,Rural,Red River Delta
136.95,Rural,Red River Delta
108.71,Rural,Red River Delta
73.13,Rural,Red River Delta
240.18,Rural,Red River Delta
175.31,Rural,Red River Delta
167.74,Rural,Red River Delta
122.12,Rural,Red River Delta
110.67,Rural,Red River Delta
137.78,Rural,Red River Delta
299.83,Rural,Red River Delta
231.29,Rural,Red River Delta
151.31,Rural,Red River Delta
117.54,Rural,Red River Delta
115.46,Rural,Red River Delta
63.36,Rural,Red River Delta
186.47,Rural,Red River Delta
297.66,Rural,Red River Delta
75.46,Rural,Red River Delta
74.25,Rural,Red River Delta
100.8,Rural,Red River Delta
235.2,Rural,Red River Delta
243.18,Rural,Red River Delta
243.08,Rural,Red River Delta
205.96,Rural,Red River Delta
202.53,Rural,Red River Delta
182.83,Rural,Red River Delta
230.28,Rural,Red River Delta
108.12,Rural,Red River Delta
186.35,Rural,Red River Delta
139.85,Rural,Red River Delta
192.95,Rural,Red River Delta
118.85,Rural,Red River Delta
128.74,Rural,Red River Delta
227.58,Rural,Red River Delta
133.21,Rural,Red River Delta
114.12,Rural,Red River Delta
82.5,Rural,Red River Delta
122.54,Rural,Red River Delta
122.97,Rural,Red River Delta
127.79,Rural,Red River Delta
140.58,Rural,Red River Delta
140.48,Rural,Red River Delta
167.39,Rural,Red River Delta
146.5,Rural,Red River Delta
119.16,Rural,Red River Delta
61.08,Rural,Red River Delta
111.91,Rural,Red River Delta
293.03,Rural,Red River Delta
134.92,Rural,Red River Delta
147.08,Rural,Red River Delta
98.97,Rural,Red River Delta
175.33,Rural,Red River Delta
210.08,Rural,Red River Delta
191.91,Rural,Red River Delta
120.9,Rural,Red River Delta
143.37,Rural,Red River Delta
217.71,Rural,Red River Delta
126.21,Rural,Red River Delta
122.08,Rural,Red River Delta
106.45,Rural,Red River Delta
92.16,Rural,Red River Delta
72.12,Rural,Red River Delta
121.79,Rural,Red River Delta
91.21,Rural,Red River Delta
105.22,Rural,Red River Delta
163.62,Rural,Red River Delta
170.39,Rural,Red River Delta
144.33,Rural,Red River Delta
100.96,Rural,Red River Delta
128.39,Rural,Red River Delta
105.33,Rural,Red River Delta
243.87,Rural,Red River Delta
96.6,Rural,Red River Delta
105.38,Rural,Red River Delta
456.72,Rural,Red River Delta
110.08,Rural,Red River Delta
182.05,Rural,Red River Delta
131.02,Rural,Red River Delta
113.43,Rural,Red River Delta
103.9,Rural,Red River Delta
119.56,Rural,Red River Delta
318.21,Rural,Red River Delta
306.1,Rural,Red River Delta
146.45,Rural,Red River Delta
118.63,Rural,Red River Delta
112.6,Rural,Red River Delta
175.37,Rural,Red River Delta
77.52,Rural,Red River Delta
114.19,Rural,Red River Delta
201.15,Rural,Red River Delta
178.29,Rural,Red River Delta
151.75,Rural,Red River Delta
162.85,Rural,Red River Delta
69.99,Rural,Red River Delta
151.43,Rural,Red River Delta
140.86,Rural,Red River Delta
100.32,Rural,Red River Delta
119.75,Rural,Red River Delta
160.46,Rural,Red River Delta
227,Rural,Red River Delta
240.5,Rural,Red River Delta
83.18,Rural,Red River Delta
163.5,Rural,Red River Delta
375.05,Rural,Red River Delta
197.12,Rural,Red River Delta
117.72,Rural,Red River Delta
130.64,Rural,Red River Delta
125.54,Rural,Red River Delta
119.14,Rural,Red River Delta
122.67,Rural,Red River Delta
257.14,Rural,Red River Delta
139.26,Rural,Red River Delta
139.8,Rural,Red River Delta
248.58,Rural,Red River Delta
200.85,Rural,Red River Delta
62.08,Rural,Red River Delta
182.45,Rural,Red River Delta
110.57,Rural,Red River Delta
66.65,Rural,Red River Delta
97.71,Rural,Red River Delta
214.93,Rural,Red River Delta
202.99,Rural,Red River Delta
184.97,Rural,Red River Delta
138.51,Rural,Red River Delta
155.27,Rural,Red River Delta
158.51,Rural,Red River Delta
115,Rural,Red River Delta
124.07,Rural,Red River Delta
108.93,Rural,Red River Delta
156.13,Rural,Red River Delta
141.6,Rural,Red River Delta
102.95,Rural,Red River Delta
87.14,Rural,Red River Delta
205.56,Rural,Red River Delta
76.91,Rural,Red River Delta
86.57,Rural,Red River Delta
117.07,Rural,Red River Delta
119.9,Rural,Red River Delta
119.54,Rural,Red River Delta
105.47,Rural,Red River Delta
175.15,Rural,Red River Delta
141.13,Rural,Red River Delta
118.69,Rural,Red River Delta
192.06,Rural,Red River Delta
174.92,Rural,Red River Delta
215.23,Rural,Red River Delta
149.68,Rural,Red River Delta
157.84,Rural,Red River Delta
159.29,Rural,Red River Delta
106.86,Rural,Red River Delta
265.9,Rural,Red River Delta
116.13,Rural,Red River Delta
115.38,Rural,Red River Delta
79.29,Rural,Red River Delta
168.83,Rural,Red River Delta
131.63,Rural,Red River Delta
104.26,Rural,Red River Delta
146.18,Rural,Red River Delta
136.16,Rural,Red River Delta
158.89,Rural,Red River Delta
112.73,Rural,Red River Delta
442.97,Rural,Red River Delta
189.16,Rural,Red River Delta
106.8,Rural,Red River Delta
142.38,Rural,Red River Delta
137.58,Rural,Red River Delta
189.11,Rural,Red River Delta
199.02,Rural,Red River Delta
282.39,Rural,Red River Delta
338.96,Rural,Red River Delta
140.06,Rural,Red River Delta
79.9,Rural,Red River Delta
373.49,Rural,Red River Delta
184.04,Rural,Red River Delta
146.25,Rural,Red River Delta
225.56,Rural,Red River Delta
177.44,Rural,Red River Delta
145.07,Rural,Red River Delta
114.18,Rural,Red River Delta
209.33,Rural,Red River Delta
159.96,Rural,Red River Delta
114.65,Rural,Red River Delta
151.75,Rural,Red River Delta
66.35,Rural,Red River Delta
174.87,Rural,Red River Delta
137.04,Rural,Red River Delta
199.95,Rural,Red River Delta
179.98,Rural,Red River Delta
129.14,Rural,Red River Delta
182.2,Rural,Red River Delta
178.61,Rural,Red River Delta
497.48,Rural,Red River Delta
125.29,Rural,Red River Delta
97.59,Rural,Red River Delta
126.6,Rural,Red River Delta
232.86,Rural,Red River Delta
219.07,Rural,Red River Delta
144.33,Rural,Red River Delta
95.78,Rural,Red River Delta
143.25,Rural,Red River Delta
168.74,Rural,Red River Delta
256.66,Rural,Red River Delta
125.14,Rural,Red River Delta
214.95,Rural,Red River Delta
99.67,Rural,Red River Delta
113.69,Rural,Red River Delta
380.78,Rural,Red River Delta
172.49,Rural,Red River Delta
256.31,Rural,Red River Delta
95.56,Rural,Red River Delta
50.74,Rural,Red River Delta
139.13,Rural,Red River Delta
176.65,Rural,Red River Delta
108.36,Rural,Red River Delta
122,Rural,Red River Delta
131.73,Rural,Red River Delta
82.92,Rural,Red River Delta
89.9,Rural,Red River Delta
118.25,Rural,Red River Delta
214.52,Rural,Red River Delta
112.25,Rural,Red River Delta
200.74,Rural,Red River Delta
124.43,Rural,Red River Delta
79.52,Rural,Red River Delta
204.2,Rural,Red River Delta
135.98,Rural,Red River Delta
288.69,Rural,Red River Delta
97.32,Rural,Red River Delta
100.42,Rural,Red River Delta
132.02,Rural,Red River Delta
121.11,Rural,Red River Delta
103.53,Rural,Red River Delta
121.9,Rural,Red River Delta
100.25,Rural,Red River Delta
159.11,Rural,Red River Delta
91.52,Rural,Red River Delta
105.46,Rural,Red River Delta
62.94,Rural,Red River Delta
86.28,Rural,Red River Delta
67.5,Rural,Red River Delta
136.87,Rural,Red River Delta
207.99,Rural,Red River Delta
129.53,Rural,Red River Delta
307.77,Rural,Red River Delta
192.91,Rural,Red River Delta
116.07,Rural,Red River Delta
100.25,Rural,Red River Delta
133.06,Rural,Red River Delta
126.77,Rural,Red River Delta
145.73,Rural,Red River Delta
178.81,Rural,Red River Delta
286.25,Rural,Red River Delta
119.66,Rural,Red River Delta
197.38,Rural,Red River Delta
101.79,Rural,Red River Delta
149.01,Rural,Red River Delta
50.6,Rural,Red River Delta
94.99,Rural,Red River Delta
136.92,Rural,Red River Delta
164.7,Rural,Red River Delta
171.45,Rural,Red River Delta
146.23,Rural,Red River Delta
132.3,Rural,Red River Delta
98.36,Rural,Red River Delta
205.86,Rural,Red River Delta
24.42,Rural,Red River Delta
131.12,Rural,Red River Delta
186.39,Rural,Red River Delta
112.91,Rural,Red River Delta
169.69,Rural,Red River Delta
178.55,Rural,Red River Delta
108.51,Rural,Red River Delta
158.92,Rural,Red River Delta
49.36,Rural,Red River Delta
227.88,Rural,Red River Delta
214.13,Rural,Red River Delta
100.86,Rural,Red River Delta
128.61,Rural,Red River Delta
108.74,Rural,Red River Delta
142.68,Rural,Red River Delta
144.02,Rural,Red River Delta
209.56,Rural,Red River Delta
173.27,Rural,Red River Delta
244.67,Rural,Red River Delta
142.83,Rural,Red River Delta
113.17,Rural,Red River Delta
150.25,Rural,Red River Delta
102.43,Rural,Red River Delta
97.02,Rural,Red River Delta
103.76,Rural,Red River Delta
252.29,Rural,Red River Delta
126.61,Rural,Red River Delta
150.48,Rural,Red River Delta
143.86,Rural,Red River Delta
123.38,Rural,Red River Delta
85.4,Rural,Red River Delta
237.7,Rural,Red River Delta
196.1,Rural,Red River Delta
83.11,Rural,Red River Delta
102.36,Rural,Red River Delta
170.38,Rural,Red River Delta
180.54,Rural,Red River Delta
202.26,Rural,Red River Delta
81.74,Rural,Red River Delta
116.06,Rural,Red River Delta
104.74,Rural,Red River Delta
372.94,Rural,Red River Delta
167.22,Rural,Red River Delta
285.47,Rural,Red River Delta
179.47,Rural,Red River Delta
220.2,Rural,Red River Delta
173.58,Rural,Red River Delta
95.67,Rural,Red River Delta
162.79,Rural,Red River Delta
281.17,Rural,Red River Delta
105.83,Rural,Red River Delta
135.62,Rural,Red River Delta
189.59,Rural,Red River Delta
388.2,Rural,Red River Delta
115.51,Rural,Red River Delta
146.33,Rural,Red River Delta
142.75,Rural,Red River Delta
252.02,Rural,Red River Delta
160.54,Rural,Red River Delta
381.69,Rural,Red River Delta
212.22,Rural,Red River Delta
118.27,Rural,Red River Delta
70.34,Rural,Red River Delta
120.6,Rural,Red River Delta
153.46,Rural,Red River Delta
146.06,Rural,Red River Delta
281.5,Rural,Red River Delta
118.83,Rural,Red River Delta
162.82,Rural,Red River Delta
216.05,Rural,Red River Delta
281.68,Rural,Red River Delta
152.19,Rural,Red River Delta
226.66,Rural,Red River Delta
296.1,Rural,Red River Delta
353.27,Rural,Red River Delta
100.49,Rural,Red River Delta
52.09,Rural,Red River Delta
193.54,Rural,Red River Delta
133.15,Rural,Red River Delta
126.84,Rural,Red River Delta
130.58,Rural,Red River Delta
167.28,Rural,Red River Delta
215.16,Rural,Red River Delta
234.99,Rural,Red River Delta
176.61,Rural,Red River Delta
226.46,Rural,Red River Delta
193.46,Rural,Red River Delta
183.47,Rural,Red River Delta
176.59,Rural,Red River Delta
128.3,Rural,Red River Delta
102.19,Rural,Red River Delta
151.89,Rural,Red River Delta
155,Rural,Red River Delta
267.46,Rural,Red River Delta
111.62,Rural,Red River Delta
151.95,Rural,Red River Delta
225.72,Rural,Red River Delta
98.41,Rural,Red River Delta
436.63,Rural,Red River Delta
117.2,Rural,Red River Delta
105.44,Rural,Red River Delta
113.01,Rural,Red River Delta
176.19,Rural,Red River Delta
119.56,Rural,Red River Delta
130.52,Rural,Red River Delta
160.15,Rural,Red River Delta
88.87,Rural,Red River Delta
135.58,Rural,Red River Delta
102.29,Rural,Red River Delta
123.25,Rural,Red River Delta
127.04,Rural,Red River Delta
216.53,Rural,Red River Delta
104.73,Rural,Red River Delta
111.66,Rural,Red River Delta
167.84,Rural,Red River Delta
95.55,Rural,Red River Delta
188.73,Rural,Red River Delta
118.76,Rural,Red River Delta
126.84,Rural,Red River Delta
240.41,Rural,Red River Delta
181.14,Rural,Red River Delta
116.72,Rural,Red River Delta
168.11,Rural,Red River Delta
185.1,Rural,Red River Delta
184.52,Rural,Red River Delta
105.45,Rural,Red River Delta
171.78,Rural,Red River Delta
298.09,Rural,Red River Delta
143.29,Rural,Red River Delta
110.44,Rural,Red River Delta
182.51,Rural,Red River Delta
170.16,Rural,Red River Delta
120.83,Rural,Red River Delta
183.37,Rural,Red River Delta
180.24,Rural,Red River Delta
206.19,Rural,Red River Delta
145.71,Rural,Red River Delta
392.76,Rural,Red River Delta
146.44,Rural,Red River Delta
107.53,Rural,Red River Delta
57.22,Rural,Red River Delta
248.14,Rural,Red River Delta
148.15,Rural,Red River Delta
117,Rural,Red River Delta
359.01,Rural,Red River Delta
84.55,Rural,Red River Delta
150.85,Rural,Red River Delta
176.3,Rural,Red River Delta
150.41,Rural,Red River Delta
155.66,Rural,Red River Delta
83.1,Rural,Red River Delta
156.21,Rural,Red River Delta
99.73,Rural,Red River Delta
106.29,Rural,Red River Delta
237.48,Rural,Red River Delta
143.91,Rural,Red River Delta
177.13,Rural,Red River Delta
175.59,Rural,Red River Delta
267.08,Rural,Red River Delta
155.39,Rural,Red River Delta
108.77,Rural,Red River Delta
64.91,Rural,Red River Delta
130.15,Rural,Red River Delta
98.6,Rural,Red River Delta
180.88,Rural,Red River Delta
93.29,Rural,Red River Delta
97.83,Rural,Red River Delta
107.59,Rural,Red River Delta
98.27,Rural,Red River Delta
143.74,Rural,Red River Delta
117.34,Rural,Red River Delta
166.05,Rural,Red River Delta
98.43,Rural,Red River Delta
67.79,Rural,Red River Delta
117.32,Rural,Red River Delta
190.21,Rural,Red River Delta
98.68,Rural,Red River Delta
166.73,Rural,Red River Delta
56.12,Rural,Red River Delta
129.01,Rural,Red River Delta
158.18,Rural,Red River Delta
261.3,Rural,Red River Delta
79.62,Rural,Red River Delta
137.18,Rural,Red River Delta
176.23,Rural,Red River Delta
141.37,Rural,Red River Delta
191.07,Rural,Red River Delta
85.98,Rural,Red River Delta
172.83,Rural,Red River Delta
143.22,Rural,Red River Delta
378.81,Rural,Red River Delta
130.66,Rural,Red River Delta
143.26,Rural,Red River Delta
104.73,Rural,Red River Delta
88.75,Rural,Red River Delta
95.81,Rural,Red River Delta
122.51,Rural,Red River Delta
315.23,Rural,Red River Delta
129.3,Rural,Red River Delta
294.57,Rural,Red River Delta
155.24,Rural,Red River Delta
88.4,Rural,Red River Delta
117.12,Rural,Red River Delta
170.57,Rural,Red River Delta
147.88,Rural,Red River Delta
84.35,Rural,Red River Delta
97.94,Rural,Red River Delta
96.22,Rural,Red River Delta
119.83,Rural,Red River Delta
231.13,Rural,Red River Delta
89.37,Rural,Red River Delta
190.13,Rural,Red River Delta
147.18,Rural,Red River Delta
240.03,Rural,Red River Delta
151.54,Rural,Red River Delta
118.59,Rural,Red River Delta
104.19,Rural,Red River Delta
132.88,Rural,Red River Delta
225.1,Rural,Red River Delta
146.64,Rural,Red River Delta
206.53,Rural,Red River Delta
437.42,Rural,Red River Delta
156.93,Rural,Red River Delta
105.69,Rural,Red River Delta
200.2,Rural,Red River Delta
231.59,Rural,Red River Delta
238.47,Rural,Red River Delta
130.19,Rural,Red River Delta
105.22,Rural,Red River Delta
283.01,Rural,Red River Delta
511.28,Rural,Red River Delta
156.48,Rural,Red River Delta
242.27,Rural,Red River Delta
101.26,Rural,Red River Delta
87.89,Rural,Red River Delta
186.53,Rural,Red River Delta
237.74,Rural,Red River Delta
116.28,Rural,Red River Delta
213.37,Rural,Red River Delta
93.45,Rural,Red River Delta
61.37,Rural,Red River Delta
139.01,Rural,Red River Delta
143.06,Rural,Red River Delta
154.32,Rural,Red River Delta
105.35,Rural,Red River Delta
183.94,Rural,Red River Delta
86.33,Rural,Red River Delta
163.26,Rural,Red River Delta
200.25,Rural,Red River Delta
150.87,Rural,Red River Delta
138.51,Rural,Red River Delta
171.94,Rural,Red River Delta
208.53,Rural,Red River Delta
153.19,Rural,Red River Delta
100.71,Rural,Red River Delta
132.97,Rural,Red River Delta
154.59,Rural,Red River Delta
266.6,Rural,Red River Delta
122.56,Rural,Red River Delta
186.87,Rural,Red River Delta
90.46,Rural,Red River Delta
103.89,Rural,Red River Delta
88.87,Rural,Red River Delta
134.06,Rural,Red River Delta
241.69,Rural,Red River Delta
77.53,Rural,Red River Delta
213.82,Rural,Red River Delta
76.23,Rural,Red River Delta
102.73,Rural,Red River Delta
210.38,Rural,Red River Delta
230.89,Rural,Red River Delta
56.6,Rural,Red River Delta
181.82,Rural,Red River Delta
131.77,Rural,Red River Delta
75.54,Rural,Red River Delta
225.19,Rural,Red River Delta
110.1,Rural,Red River Delta
153.11,Rural,Red River Delta
56.69,Rural,Red River Delta
211.15,Rural,Red River Delta
88.84,Rural,Red River Delta
82.6,Rural,Red River Delta
70.88,Rural,Red River Delta
146.15,Rural,Red River Delta
135.63,Rural,Red River Delta
172.17,Rural,Red River Delta
196.72,Rural,Red River Delta
191.88,Rural,Red River Delta
202.11,Rural,Red River Delta
63.26,Rural,Red River Delta
440.67,Rural,Red River Delta
163.78,Rural,Red River Delta
167.07,Rural,Red River Delta
173.43,Rural,Red River Delta
134.45,Rural,Red River Delta
154.18,Rural,Red River Delta
63.4,Rural,Red River Delta
173.16,Rural,Red River Delta
122.89,Rural,Red River Delta
98.2,Rural,Red River Delta
125.4,Rural,Red River Delta
115.2,Rural,Red River Delta
127.53,Rural,Red River Delta
187.48,Rural,Red River Delta
86.33,Rural,Red River Delta
133.74,Rural,Red River Delta
255.25,Rural,Red River Delta
289.77,Rural,Red River Delta
116.36,Rural,Red River Delta
156.52,Rural,Red River Delta
140.03,Rural,Red River Delta
145.55,Rural,Red River Delta
238.54,Rural,Red River Delta
137.47,Rural,Red River Delta
204.84,Rural,Red River Delta
64.55,Rural,Red River Delta
231.61,Rural,Red River Delta
221.47,Rural,Red River Delta
167.4,Rural,Red River Delta
171.18,Rural,Red River Delta
103.79,Rural,Red River Delta
112.92,Rural,Red River Delta
167.98,Rural,Red River Delta
90.93,Rural,Red River Delta
177.03,Rural,Red River Delta
113.57,Rural,Red River Delta
268.49,Rural,Red River Delta
79.34,Rural,Red River Delta
285.78,Rural,Red River Delta
87.17,Rural,Red River Delta
131.22,Rural,Red River Delta
114.72,Rural,Red River Delta
87.66,Rural,Red River Delta
72.19,Rural,Red River Delta
184.73,Rural,Red River Delta
214.5,Rural,Red River Delta
136.1,Rural,Red River Delta
98.83,Rural,Red River Delta
139.6,Rural,Red River Delta
180.08,Rural,Red River Delta
146.3,Rural,Red River Delta
93.92,Rural,Red River Delta
408.32,Rural,Red River Delta
178.18,Rural,Red River Delta
75.6,Rural,Red River Delta
